bathrooms,bedrooms,price,county,propertyType,addressLine1,addressLine2,city,state,zipCode,formattedAddress,lastSeenDate,listedDate,status,removedDate,daysOnMarket,createdDate,yearBuilt,id,latitude,longitude,squareFootage,lotSize
1.0,1,248000,Fulton,Condo,880 Glendale Ter NE,Apt 9,Atlanta,GA,30308,"880 Glendale Ter NE, Apt 9, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-11-29T00:00:00.000Z,Active,,34,2021-09-10T11:50:47.674Z,1965.0,"880-Glendale-Ter-NE,-Apt-9,-Atlanta,-GA-30308",33.778632,-84.376763,750.0,436.0
1.0,1,258000,Cobb,Condo,2006 Riverview Dr SE,Unit 2006,Marietta,GA,30067,"2006 Riverview Dr SE, Unit 2006, Marietta, GA 30067",2024-01-01T00:00:00.000Z,2023-10-16T00:00:00.000Z,Active,,78,2021-10-08T09:40:37.056Z,1984.0,"2006-Riverview-Dr-SE,-Unit-2006,-Marietta,-GA-30067",33.926695,-84.438809,1164.0,5706.0
1.0,1,489000,Fulton,Condo,10625 Serenbe Ln,Unit 306,Chattahoochee Hills,GA,30268,"10625 Serenbe Ln, Unit 306, Chattahoochee Hills, GA 30268",2024-01-01T00:00:00.000Z,2023-09-11T00:00:00.000Z,Active,,113,2021-10-13T14:57:06.044Z,2016.0,"10625-Serenbe-Ln,-Unit-306,-Chattahoochee-Hills,-GA-30268",33.517756,-84.733338,855.0,
1.0,1,170000,DeKalb,Condo,373 Moreland Ave NE,Apt 305,Atlanta,GA,30307,"373 Moreland Ave NE, Apt 305, Atlanta, GA 30307",2024-01-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,Active,,123,2021-10-24T09:41:31.131Z,1920.0,"373-Moreland-Ave-NE,-Apt-305,-Atlanta,-GA-30307",33.764594,-84.348738,442.0,6098.0
1.0,1,309900,Glynn,Condo,1704 Frederica Rd,Apt 235,Saint Simons Island,GA,31522,"1704 Frederica Rd, Apt 235, Saint Simons Island, GA 31522",2024-01-01T00:00:00.000Z,2023-08-13T00:00:00.000Z,Active,,142,2021-11-23T08:51:36.158Z,1999.0,"1704-Frederica-Rd,-Apt-235,-Saint-Simons-Island,-GA-31522",31.162821,-81.385841,756.0,
1.0,1,339900,Chatham,Condo,1608 Jones Ave,Unit 5,Tybee Island,GA,31328,"1608 Jones Ave, Unit 5, Tybee Island, GA 31328",2024-01-01T00:00:00.000Z,2023-07-14T00:00:00.000Z,Active,,172,2021-12-17T09:31:29.036Z,1977.0,"1608-Jones-Ave,-Unit-5,-Tybee-Island,-GA-31328",31.992635,-80.851238,480.0,1307.0
1.0,1,440000,Fulton,Condo,346 Peters St SW,Unit 102,Atlanta,GA,30313,"346 Peters St SW, Unit 102, Atlanta, GA 30313",2024-01-01T00:00:00.000Z,2023-07-14T00:00:00.000Z,Active,,172,2021-12-18T14:35:34.901Z,2023.0,"346-Peters-St-SW,-Unit-102,-Atlanta,-GA-30313",33.745251,-84.40377,1080.0,
1.0,1,405000,Fulton,Condo,881 Memorial Dr SE,Unit 116,Atlanta,GA,30316,"881 Memorial Dr SE, Unit 116, Atlanta, GA 30316",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2022-03-03T13:22:09.583Z,1920.0,"881-Memorial-Dr-SE,-Unit-116,-Atlanta,-GA-30316",33.745871,-84.358699,1031.0,1002.0
1.0,1,180000,Fulton,Condo,3501 Roswell Rd NE,Apt 110,Atlanta,GA,30305,"3501 Roswell Rd NE, Apt 110, Atlanta, GA 30305",2024-01-01T00:00:00.000Z,2023-11-11T00:00:00.000Z,Active,,52,2022-03-19T10:43:50.393Z,1963.0,"3501-Roswell-Rd-NE,-Apt-110,-Atlanta,-GA-30305",33.850728,-84.382468,658.0,653.0
1.0,1,205000,Fulton,Condo,1310 Woodcliff Dr,,Sandy Springs,GA,30350,"1310 Woodcliff Dr, Sandy Springs, GA 30350",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2022-03-25T09:17:46.681Z,1982.0,"1310-Woodcliff-Dr,-Sandy-Springs,-GA-30350",33.977851,-84.35584,861.0,862.0
1.0,1,279995,DeKalb,Condo,108 Park Pl,Unit 105,Decatur,GA,30030,"108 Park Pl, Unit 105, Decatur, GA 30030",2024-01-01T00:00:00.000Z,2022-03-28T00:00:00.000Z,Active,,645,2022-03-29T12:56:53.108Z,2022.0,"108-Park-Pl,-Unit-105,-Decatur,-GA-30030",33.763489,-84.311401,504.0,
1.0,1,239999,Fulton,Condo,362 Mcgill Pl NE,,Atlanta,GA,30312,"362 Mcgill Pl NE, Atlanta, GA 30312",2024-01-01T00:00:00.000Z,2023-11-02T00:00:00.000Z,Active,,61,2022-04-07T12:37:53.712Z,1987.0,"362-Mcgill-Pl-NE,-Atlanta,-GA-30312",33.765279,-84.376777,813.0,828.0
1.0,1,499900,Fulton,Condo,20 10th St NW,Unit 1902,Atlanta,GA,30309,"20 10th St NW, Unit 1902, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-12-12T00:00:00.000Z,Active,,21,2022-04-07T14:01:37.317Z,2007.0,"20-10th-St-NW,-Unit-1902,-Atlanta,-GA-30309",33.781288,-84.3882,1060.0,1059.0
1.5,1,260000,Fulton,Condo,32 Peachtree St NW,Apt 1702,Atlanta,GA,30303,"32 Peachtree St NW, Apt 1702, Atlanta, GA 30303",2024-01-01T00:00:00.000Z,2023-03-28T00:00:00.000Z,Active,,280,2022-04-16T13:50:51.462Z,1920.0,"32-Peachtree-St-NW,-Apt-1702,-Atlanta,-GA-30303",33.754735,-84.389875,1310.0,1307.0
1.0,1,440000,Fulton,Condo,3325 Piedmont Rd NE,Unit 1809,Atlanta,GA,30305,"3325 Piedmont Rd NE, Unit 1809, Atlanta, GA 30305",2024-01-01T00:00:00.000Z,2023-09-15T00:00:00.000Z,Active,,109,2022-04-16T14:56:31.215Z,2008.0,"3325-Piedmont-Rd-NE,-Unit-1809,-Atlanta,-GA-30305",33.845166,-84.371515,944.0,945.0
1.0,1,379900,Fulton,Condo,950 W Peachtree St NW,Unit 1105,Atlanta,GA,30309,"950 W Peachtree St NW, Unit 1105, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-11-09T00:00:00.000Z,Active,,54,2022-04-20T17:52:12.368Z,2006.0,"950-W-Peachtree-St-NW,-Unit-1105,-Atlanta,-GA-30309",33.780066,-84.388118,866.0,871.0
1.0,1,249900,Fulton,Condo,361 17th St NW,Unit 2408,Atlanta,GA,30363,"361 17th St NW, Unit 2408, Atlanta, GA 30363",2024-01-01T00:00:00.000Z,2023-09-09T00:00:00.000Z,Active,,115,2022-04-24T14:35:06.171Z,2005.0,"361-17th-St-NW,-Unit-2408,-Atlanta,-GA-30363",33.791622,-84.398068,690.0,688.0
1.0,1,160000,Fulton,Condo,475 Mount Vernon Hwy NE,Apt A202,Sandy Springs,GA,30328,"475 Mount Vernon Hwy NE, Apt A202, Sandy Springs, GA 30328",2024-01-01T00:00:00.000Z,2023-11-20T00:00:00.000Z,Active,,43,2022-05-23T08:15:49.426Z,1983.0,"475-Mount-Vernon-Hwy-NE,-Apt-A202,-Sandy-Springs,-GA-30328",33.923864,-84.369367,800.0,697.0
1.0,1,235000,Fulton,Condo,1280 W Peachtree St NW,Apt 1702,Atlanta,GA,30309,"1280 W Peachtree St NW, Apt 1702, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-07-11T00:00:00.000Z,Active,,175,2022-06-01T12:04:23.006Z,1989.0,"1280-W-Peachtree-St-NW,-Apt-1702,-Atlanta,-GA-30309",33.789685,-84.388805,625.0,610.0
1.0,1,205000,Chatham,Condo,1727 Whitemarsh Way,,Savannah,GA,31410,"1727 Whitemarsh Way, Savannah, GA 31410",2024-01-01T00:00:00.000Z,2023-10-26T00:00:00.000Z,Active,,68,2022-06-10T09:39:07.161Z,2005.0,"1727-Whitemarsh-Way,-Savannah,-GA-31410",32.037096,-81.015312,734.0,871.0
1.0,1,265000,Fulton,Condo,75 Ponce De Leon Ave NE,Apt 1004,Atlanta,GA,30308,"75 Ponce De Leon Ave NE, Apt 1004, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-11-16T00:00:00.000Z,Active,,47,2022-06-10T13:25:47.562Z,1913.0,"75-Ponce-De-Leon-Ave-NE,-Apt-1004,-Atlanta,-GA-30308",33.771997,-84.384409,582.0,566.0
1.0,1,350000,Fulton,Condo,565 Peachtree St NE,Unit 907,Atlanta,GA,30308,"565 Peachtree St NE, Unit 907, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-08-23T00:00:00.000Z,Active,,132,2022-06-11T13:40:26.991Z,2006.0,"565-Peachtree-St-NE,-Unit-907,-Atlanta,-GA-30308",33.770055,-84.384647,930.0,928.0
1.0,1,169000,Fulton,Condo,620 Peachtree St NE,Apt 1501,Atlanta,GA,30308,"620 Peachtree St NE, Apt 1501, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-12-12T00:00:00.000Z,Active,,21,2022-06-14T12:08:04.510Z,1965.0,"620-Peachtree-St-NE,-Apt-1501,-Atlanta,-GA-30308",33.771557,-84.385462,655.0,958.0
1.0,1,299950,Fulton,Condo,955 Juniper St NE,Unit 3222,Atlanta,GA,30309,"955 Juniper St NE, Unit 3222, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-11-03T00:00:00.000Z,Active,,60,2022-06-14T14:54:48.369Z,1996.0,"955-Juniper-St-NE,-Unit-3222,-Atlanta,-GA-30309",33.780614,-84.381981,814.0,784.0
1.0,1,294900,Fulton,Condo,400 W Peachtree St NW,Unit 1207,Atlanta,GA,30308,"400 W Peachtree St NW, Unit 1207, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-11-25T00:00:00.000Z,Active,,38,2022-06-15T14:45:53.204Z,2007.0,"400-W-Peachtree-St-NW,-Unit-1207,-Atlanta,-GA-30308",33.765134,-84.388194,730.0,732.0
1.5,1,925000,Fulton,Condo,45 Ivan Allen Jr Blvd NW,Unit 2602,Atlanta,GA,30308,"45 Ivan Allen Jr Blvd NW, Unit 2602, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-10-20T00:00:00.000Z,Active,,74,2022-06-23T18:10:15.391Z,2010.0,"45-Ivan-Allen-Jr-Blvd-NW,-Unit-2602,-Atlanta,-GA-30308",33.765114,-84.389224,1823.0,
1.5,1,443000,Fulton,Condo,232 Britten Pass,,Alpharetta,GA,30009,"232 Britten Pass, Alpharetta, GA 30009",2024-01-01T00:00:00.000Z,2023-11-09T00:00:00.000Z,Active,,54,2022-06-29T15:09:24.474Z,2019.0,"232-Britten-Pass,-Alpharetta,-GA-30009",34.0529,-84.302646,1018.0,1019.0
1.0,1,365000,Fulton,Condo,878 Peachtree St NE,Apt 832,Atlanta,GA,30309,"878 Peachtree St NE, Apt 832, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-11-28T00:00:00.000Z,Active,,35,2022-07-05T15:04:55.205Z,1951.0,"878-Peachtree-St-NE,-Apt-832,-Atlanta,-GA-30309",33.779039,-84.384572,956.0,958.0
1.0,1,320000,Fulton,Condo,788 W Marietta St NW,,Atlanta,GA,30318,"788 W Marietta St NW, Atlanta, GA 30318",2024-01-01T00:00:00.000Z,2023-06-02T00:00:00.000Z,Active,,214,2022-07-06T14:03:06.514Z,2022.0,"788-W-Marietta-St-NW,-Atlanta,-GA-30318",33.779755,-84.414049,685.0,697.0
1.0,1,235000,Fulton,Condo,1280 W Peachtree St NW,Apt 912,Atlanta,GA,30309,"1280 W Peachtree St NW, Apt 912, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-10-27T00:00:00.000Z,Active,,67,2022-07-14T12:27:43.086Z,1989.0,"1280-W-Peachtree-St-NW,-Apt-912,-Atlanta,-GA-30309",33.789685,-84.388805,813.0,784.0
1.0,1,320000,Fulton,Condo,325 E Paces Ferry Rd NE,Apt 1107,Atlanta,GA,30305,"325 E Paces Ferry Rd NE, Apt 1107, Atlanta, GA 30305",2024-01-01T00:00:00.000Z,2023-09-22T00:00:00.000Z,Active,,102,2022-07-23T14:21:13.592Z,2004.0,"325-E-Paces-Ferry-Rd-NE,-Apt-1107,-Atlanta,-GA-30305",33.838574,-84.376848,874.0,871.0
1.0,1,318000,Fulton,Condo,285 Centennial Olympic Park Dr NW,Unit 2107,Atlanta,GA,30313,"285 Centennial Olympic Park Dr NW, Unit 2107, Atlanta, GA 30313",2024-01-01T00:00:00.000Z,2023-09-26T00:00:00.000Z,Active,,98,2022-07-26T15:28:24.258Z,2003.0,"285-Centennial-Olympic-Park-Dr-NW,-Unit-2107,-Atlanta,-GA-30313",33.762584,-84.391662,895.0,871.0
1.0,1,174000,Fulton,Condo,898 Sw Oak St,Unit 1418,Atlanta,GA,30310,"898 Sw Oak St, Unit 1418, Atlanta, GA 30310",2024-01-01T00:00:00.000Z,2023-11-16T00:00:00.000Z,Active,,47,2022-08-05T11:47:34.461Z,2006.0,"898-Sw-Oak-St,-Unit-1418,-Atlanta,-GA-30310",33.739072,-84.417222,696.0,697.0
1.0,1,174000,Fulton,Condo,898 Oak St SW,Unit 1418,Atlanta,GA,30310,"898 Oak St SW, Unit 1418, Atlanta, GA 30310",2024-01-01T00:00:00.000Z,2023-11-25T00:00:00.000Z,Active,,38,2022-08-05T11:47:34.464Z,2006.0,"898-Oak-St-SW,-Unit-1418,-Atlanta,-GA-30310",33.739072,-84.417222,696.0,697.0
1.0,1,250000,Fulton,Condo,2255 Peachtree Rd NE,Unit 527,Atlanta,GA,30309,"2255 Peachtree Rd NE, Unit 527, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-07-24T00:00:00.000Z,Active,,162,2022-08-07T08:36:34.915Z,2004.0,"2255-Peachtree-Rd-NE,-Unit-527,-Atlanta,-GA-30309",33.815792,-84.390527,629.0,436.0
1.0,1,289000,Fulton,Condo,1280 W Peachtree St NW,Apt 1102,Atlanta,GA,30309,"1280 W Peachtree St NW, Apt 1102, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-11-22T00:00:00.000Z,Active,,41,2022-08-11T08:11:49.960Z,1989.0,"1280-W-Peachtree-St-NW,-Apt-1102,-Atlanta,-GA-30309",33.789685,-84.388805,625.0,623.0
1.0,1,328000,Fulton,Condo,3820 Roswell Rd NE,Unit 914,Atlanta,GA,30342,"3820 Roswell Rd NE, Unit 914, Atlanta, GA 30342",2024-01-01T00:00:00.000Z,2023-07-21T00:00:00.000Z,Active,,165,2022-08-20T11:30:42.901Z,2005.0,"3820-Roswell-Rd-NE,-Unit-914,-Atlanta,-GA-30342",33.858765,-84.381536,1089.0,958.0
1.0,1,235000,Fulton,Condo,1280 Nw West Peachtree Street St NW,Unit 1208,Atlanta,GA,30309,"1280 Nw West Peachtree Street St NW, Unit 1208, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-12-04T00:00:00.000Z,Active,,29,2022-08-24T12:15:16.479Z,1989.0,"1280-Nw-West-Peachtree-Street-St-NW,-Unit-1208,-Atlanta,-GA-30309",33.789685,-84.388805,645.0,653.0
1.0,1,230000,DeKalb,Condo,3650 Ashford Dunwoody Rd NE,Unit 325,Brookhaven,GA,30319,"3650 Ashford Dunwoody Rd NE, Unit 325, Brookhaven, GA 30319",2024-01-01T00:00:00.000Z,2023-09-26T00:00:00.000Z,Active,,98,2022-08-31T10:30:26.605Z,1971.0,"3650-Ashford-Dunwoody-Rd-NE,-Unit-325,-Brookhaven,-GA-30319",33.897889,-84.331765,756.0,915.0
1.5,1,325000,Fulton,Condo,855 Peachtree St NE,Unit 1504,Atlanta,GA,30308,"855 Peachtree St NE, Unit 1504, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-10-03T00:00:00.000Z,Active,,91,2022-09-04T08:16:41.071Z,2008.0,"855-Peachtree-St-NE,-Unit-1504,-Atlanta,-GA-30308",33.7778,-84.383904,702.0,697.0
1.0,1,140000,Fulton,Condo,32 Peachtree St NW,Apt 502,Atlanta,GA,30303,"32 Peachtree St NW, Apt 502, Atlanta, GA 30303",2024-01-01T00:00:00.000Z,2023-10-17T00:00:00.000Z,Active,,77,2022-09-10T09:38:26.123Z,1920.0,"32-Peachtree-St-NW,-Apt-502,-Atlanta,-GA-30303",33.754735,-84.389875,465.0,466.0
1.0,1,174900,Fulton,Condo,475 Mount Vernon Hwy NE,Apt C126,Sandy Springs,GA,30328,"475 Mount Vernon Hwy NE, Apt C126, Sandy Springs, GA 30328",2024-01-01T00:00:00.000Z,2023-12-23T00:00:00.000Z,Active,,10,2022-09-17T09:17:54.084Z,1983.0,"475-Mount-Vernon-Hwy-NE,-Apt-C126,-Sandy-Springs,-GA-30328",33.923864,-84.369367,700.0,701.0
1.0,1,260000,Fulton,Condo,1075 Peachtree Walk NE,Unit A102,Atlanta,GA,30309,"1075 Peachtree Walk NE, Unit A102, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-12-06T00:00:00.000Z,Active,,27,2022-10-07T08:17:58.798Z,1996.0,"1075-Peachtree-Walk-NE,-Unit-A102,-Atlanta,-GA-30309",33.783985,-84.385903,730.0,741.0
1.0,1,275000,Fulton,Condo,1029 Piedmont Ave NE,Apt 307,Atlanta,GA,30309,"1029 Piedmont Ave NE, Apt 307, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-12-18T00:00:00.000Z,Active,,15,2022-10-07T08:17:58.861Z,2001.0,"1029-Piedmont-Ave-NE,-Apt-307,-Atlanta,-GA-30309",33.782767,-84.379811,800.0,802.0
1.0,1,150000,Fulton,Condo,870 Mayson Turner Rd NW,Unit 1228,Atlanta,GA,30314,"870 Mayson Turner Rd NW, Unit 1228, Atlanta, GA 30314",2024-01-01T00:00:00.000Z,2023-08-01T00:00:00.000Z,Active,,154,2022-10-08T09:28:41.139Z,2007.0,"870-Mayson-Turner-Rd-NW,-Unit-1228,-Atlanta,-GA-30314",33.755898,-84.417106,1082.0,1089.0
1.0,1,309000,Glynn,Condo,1175 N Beachview Dr,Unit 100,Jekyll Island,GA,31527,"1175 N Beachview Dr, Unit 100, Jekyll Island, GA 31527",2024-01-01T00:00:00.000Z,2023-05-23T00:00:00.000Z,Active,,224,2022-10-14T11:43:32.976Z,1973.0,"1175-N-Beachview-Dr,-Unit-100,-Jekyll-Island,-GA-31527",31.097898,-81.404007,480.0,
1.0,1,477900,Fulton,Condo,675 Drewry St NE,Unit 408,Atlanta,GA,30306,"675 Drewry St NE, Unit 408, Atlanta, GA 30306",2024-01-01T00:00:00.000Z,2022-10-14T00:00:00.000Z,Active,,445,2022-10-15T08:49:41.839Z,2022.0,"675-Drewry-St-NE,-Unit-408,-Atlanta,-GA-30306",33.777508,-84.365173,884.0,
1.0,1,471900,Fulton,Condo,675 Drewry St NE,Unit 206,Atlanta,GA,30306,"675 Drewry St NE, Unit 206, Atlanta, GA 30306",2024-01-01T00:00:00.000Z,2022-10-14T00:00:00.000Z,Active,,445,2022-10-15T08:49:41.837Z,2022.0,"675-Drewry-St-NE,-Unit-206,-Atlanta,-GA-30306",33.777508,-84.365173,884.0,
1.5,1,339000,DeKalb,Condo,1661 La France St NE,Unit 312,Atlanta,GA,30307,"1661 La France St NE, Unit 312, Atlanta, GA 30307",2024-01-01T00:00:00.000Z,2023-12-18T00:00:00.000Z,Active,,15,2022-10-22T08:04:53.391Z,2004.0,"1661-La-France-St-NE,-Unit-312,-Atlanta,-GA-30307",33.759974,-84.332477,929.0,
1.5,1,475000,Fulton,Condo,845 Spring St NW,Unit 515,Atlanta,GA,30308,"845 Spring St NW, Unit 515, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-09-18T00:00:00.000Z,Active,,106,2022-10-22T11:11:00.176Z,2002.0,"845-Spring-St-NW,-Unit-515,-Atlanta,-GA-30308",33.777806,-84.388057,1190.0,1176.0
1.0,1,235000,Fulton,Condo,1280 W Peachtree St NW,Apt 1208,Atlanta,GA,30309,"1280 W Peachtree St NW, Apt 1208, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-12-13T00:00:00.000Z,Active,,20,2022-11-16T14:15:00.259Z,1989.0,"1280-W-Peachtree-St-NW,-Apt-1208,-Atlanta,-GA-30309",33.789685,-84.388805,813.0,815.0
1.0,1,250000,Fulton,Condo,3040 Peachtree Rd NW,Unit 305,Atlanta,GA,30305,"3040 Peachtree Rd NW, Unit 305, Atlanta, GA 30305",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2022-11-19T09:33:05.877Z,2006.0,"3040-Peachtree-Rd-NW,-Unit-305,-Atlanta,-GA-30305",33.838796,-84.381935,663.0,653.0
1.0,1,296500,Fulton,Condo,200 River Vista Dr,Unit 217,Atlanta,GA,30339,"200 River Vista Dr, Unit 217, Atlanta, GA 30339",2024-01-01T00:00:00.000Z,2023-10-12T00:00:00.000Z,Active,,82,2022-12-10T08:01:27.259Z,2010.0,"200-River-Vista-Dr,-Unit-217,-Atlanta,-GA-30339",33.901125,-84.4399,850.0,849.0
1.0,1,319000,Fulton,Condo,44 Peachtree Pl NE,Unit 1528,Atlanta,GA,30309,"44 Peachtree Pl NE, Unit 1528, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-09-02T00:00:00.000Z,Active,,122,2022-12-23T09:44:42.477Z,2006.0,"44-Peachtree-Pl-NE,-Unit-1528,-Atlanta,-GA-30309",33.780059,-84.388114,768.0,767.0
2.0,1,1040000,Fulton,Condo,2425 Peachtree Rd NE,Unit 1007,Atlanta,GA,30305,"2425 Peachtree Rd NE, Unit 1007, Atlanta, GA 30305",2024-01-01T00:00:00.000Z,2023-12-07T00:00:00.000Z,Active,,26,2023-01-04T09:53:11.763Z,2024.0,"2425-Peachtree-Rd-NE,-Unit-1007,-Atlanta,-GA-30305",33.820896,-84.387619,1527.0,87120.0
1.0,1,280000,Fulton,Condo,361 17th St NW,Unit 1720,Atlanta,GA,30363,"361 17th St NW, Unit 1720, Atlanta, GA 30363",2024-01-01T00:00:00.000Z,2023-12-07T00:00:00.000Z,Active,,26,2023-01-19T09:41:30.973Z,2005.0,"361-17th-St-NW,-Unit-1720,-Atlanta,-GA-30363",33.791622,-84.398068,746.0,745.0
1.0,1,340000,Fulton,Condo,145 15th St NE,Apt 1209,Atlanta,GA,30309,"145 15th St NE, Apt 1209, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-11-24T00:00:00.000Z,Active,,39,2023-01-25T08:35:21.579Z,1972.0,"145-15th-St-NE,-Apt-1209,-Atlanta,-GA-30309",33.788345,-84.382565,862.0,862.0
1.0,1,299899,Fulton,Condo,426 Marietta Sts,Unit 208,Atlanta,GA,30313,"426 Marietta Sts, Unit 208, Atlanta, GA 30313",2024-01-01T00:00:00.000Z,2022-10-20T00:00:00.000Z,Active,,439,2023-01-29T00:00:00.000Z,1910.0,"426-Marietta-Sts,-Unit-208,-Atlanta,-GA-30313",33.764566,-84.397655,1117.0,1307.0
1.0,1,233500,Fulton,Condo,795 Hammond Dr,Apt 2303,Atlanta,GA,30328,"795 Hammond Dr, Apt 2303, Atlanta, GA 30328",2024-01-01T00:00:00.000Z,2023-09-10T00:00:00.000Z,Active,,114,2023-02-02T00:00:00.000Z,1990.0,"795-Hammond-Dr,-Apt-2303,-Atlanta,-GA-30328",33.917494,-84.359405,941.0,958.0
1.0,1,425000,Fulton,Condo,346 Peters St SW,Unit 304,Atlanta,GA,30313,"346 Peters St SW, Unit 304, Atlanta, GA 30313",2024-01-01T00:00:00.000Z,2023-08-10T00:00:00.000Z,Active,,145,2023-02-04T00:00:00.000Z,2023.0,"346-Peters-St-SW,-Unit-304,-Atlanta,-GA-30313",33.745251,-84.40377,981.0,
1.0,1,370000,Fulton,Condo,346 Peters St SW,Unit 104,Atlanta,GA,30313,"346 Peters St SW, Unit 104, Atlanta, GA 30313",2024-01-01T00:00:00.000Z,2023-08-10T00:00:00.000Z,Active,,145,2023-02-04T00:00:00.000Z,2023.0,"346-Peters-St-SW,-Unit-104,-Atlanta,-GA-30313",33.745251,-84.40377,981.0,
1.0,1,185000,Fulton,Condo,2285 Peachtree Rd NE,Unit 503,Atlanta,GA,30309,"2285 Peachtree Rd NE, Unit 503, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,Active,,324,2023-02-13T00:00:00.000Z,1965.0,"2285-Peachtree-Rd-NE,-Unit-503,-Atlanta,-GA-30309",33.816371,-84.389536,611.0,610.0
1.0,1,239900,Fulton,Condo,798 Saint Charles Ave NE,Apt 3,Atlanta,GA,30306,"798 Saint Charles Ave NE, Apt 3, Atlanta, GA 30306",2024-01-01T00:00:00.000Z,2023-12-07T00:00:00.000Z,Active,,26,2023-02-15T00:00:00.000Z,1963.0,"798-Saint-Charles-Ave-NE,-Apt-3,-Atlanta,-GA-30306",33.775785,-84.361157,635.0,610.0
1.5,1,500800,Gwinnett,Condo,4989 Sealy Cir,Unit 80,Peachtree Corners,GA,30092,"4989 Sealy Cir, Unit 80, Peachtree Corners, GA 30092",2024-01-01T00:00:00.000Z,2023-12-12T00:00:00.000Z,Active,,21,2023-02-17T00:00:00.000Z,2023.0,"4989-Sealy-Cir,-Unit-80,-Peachtree-Corners,-GA-30092",34.000068,-84.225003,1564.0,7187.0
1.5,1,220000,Fulton,Condo,57 Forsyth St NW,Apt 10D,Atlanta,GA,30303,"57 Forsyth St NW, Apt 10D, Atlanta, GA 30303",2024-01-01T00:00:00.000Z,2023-11-05T00:00:00.000Z,Active,,58,2023-02-18T00:00:00.000Z,1913.0,"57-Forsyth-St-NW,-Apt-10D,-Atlanta,-GA-30303",33.755887,-84.389701,868.0,828.0
1.0,1,232900,Fulton,Condo,1445 Monroe Dr NE,Apt G13,Atlanta,GA,30324,"1445 Monroe Dr NE, Apt G13, Atlanta, GA 30324",2024-01-01T00:00:00.000Z,2023-12-04T00:00:00.000Z,Active,,29,2023-02-22T00:00:00.000Z,1975.0,"1445-Monroe-Dr-NE,-Apt-G13,-Atlanta,-GA-30324",33.794041,-84.365673,720.0,719.0
1.0,1,450000,Fulton,Condo,855 Peachtree St NE,Unit 3410,Atlanta,GA,30308,"855 Peachtree St NE, Unit 3410, Atlanta, GA 30308",2024-01-01T00:00:00.000Z,2023-02-27T00:00:00.000Z,Active,,309,2023-02-28T00:00:00.000Z,2008.0,"855-Peachtree-St-NE,-Unit-3410,-Atlanta,-GA-30308",33.7778,-84.383904,800.0,784.0
1.0,1,79000,DeKalb,Condo,159 Rue Fontaine,,Lithonia,GA,30038,"159 Rue Fontaine, Lithonia, GA 30038",2024-01-01T00:00:00.000Z,2023-10-29T00:00:00.000Z,Active,,65,2023-03-05T00:00:00.000Z,1971.0,"159-Rue-Fontaine,-Lithonia,-GA-30038",33.701519,-84.164401,942.0,436.0
1.0,1,289000,Fulton,Condo,1029 Piedmont Ave NE,Apt 207,Atlanta,GA,30309,"1029 Piedmont Ave NE, Apt 207, Atlanta, GA 30309",2024-01-01T00:00:00.000Z,2023-03-11T00:00:00.000Z,Active,,297,2023-03-12T00:00:00.000Z,2001.0,"1029-Piedmont-Ave-NE,-Apt-207,-Atlanta,-GA-30309",33.782767,-84.379811,852.0,854.0
2.0,1,375000,Clarke,Condo,585 White Cir,Apt 6,Athens,GA,30605,"585 White Cir, Apt 6, Athens, GA 30605",2024-01-01T00:00:00.000Z,2023-10-09T00:00:00.000Z,Active,,85,2023-03-17T00:00:00.000Z,1880.0,"585-White-Cir,-Apt-6,-Athens,-GA-30605",33.905598,-83.357461,1593.0,
