id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,builder
"213-Daybreak-Ln,-Unit-38,-Newnan,-GA-30265","213 Daybreak Ln, Unit 38, Newnan, GA 30265",213 Daybreak Ln,Unit 38,Newnan,GA,30265,Coweta,33.4006,-84.7178,Townhouse,4,3,,,2024.0,{'fee': 15},Active,409930,New Construction,2024-06-08T00:00:00.000Z,,2024-06-13T00:00:00.000Z,2024-10-12T10:15:43.213Z,127,GeorgiaMLS,10315340,"{'name': 'Felecia Sneed', 'phone': '7708961200', 'email': 'dorrie@knighthomes.com'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-08': {'event': 'Sale Listing', 'price': 409930, 'listingType': 'New Construction', 'listedDate': '2024-06-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 127}}",
"204-Daybreak-Ln,-Unit-121,-Newnan,-GA-30265","204 Daybreak Ln, Unit 121, Newnan, GA 30265",204 Daybreak Ln,Unit 121,Newnan,GA,30265,Coweta,33.3931572,-84.7106567,Townhouse,4,3,1897.0,,2024.0,{'fee': 175},Active,412960,New Construction,2024-06-26T00:00:00.000Z,,2024-06-27T00:00:00.000Z,2024-10-12T10:15:43.126Z,109,FMLS,7410982,"{'name': 'Bill Howard', 'phone': '6787992022', 'email': 'c45@leadgen.reliancenetwork.com', 'website': 'http://www.billhoward.bhhsgeorgia.com/'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-26': {'event': 'Sale Listing', 'price': 412960, 'listingType': 'New Construction', 'listedDate': '2024-06-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 109}}",
"212-Daybreak-Ln,-Unit-119,-Newnan,-GA-30265","212 Daybreak Ln, Unit 119, Newnan, GA 30265",212 Daybreak Ln,Unit 119,Newnan,GA,30265,Coweta,33.4006,-84.7178,Townhouse,4,3,1897.0,,2024.0,{'fee': 15},Active,406240,New Construction,2024-06-26T00:00:00.000Z,,2024-06-27T00:00:00.000Z,2024-10-12T10:15:43.119Z,109,GeorgiaMLS,10326793,"{'name': 'Felecia Sneed', 'phone': '7708961200', 'email': 'dorrie@knighthomes.com'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-26': {'event': 'Sale Listing', 'price': 406240, 'listingType': 'New Construction', 'listedDate': '2024-06-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 109}}",
"201-Daybreak-Ln,-Unit-41,-Newnan,-GA-30265","201 Daybreak Ln, Unit 41, Newnan, GA 30265",201 Daybreak Ln,Unit 41,Newnan,GA,30265,Coweta,33.3931572,-84.7106567,Townhouse,4,3,1897.0,,2024.0,{'fee': 15},Active,437720,New Construction,2024-06-16T00:00:00.000Z,,2024-06-17T00:00:00.000Z,2024-10-12T10:15:43.115Z,119,GeorgiaMLS,10320242,"{'name': 'Bill Howard', 'phone': '6787992022', 'email': 'bill.howard@prudentialgeorgia.com', 'website': 'http://www.billhoward.bhhsgeorgia.com/'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-16': {'event': 'Sale Listing', 'price': 437720, 'listingType': 'New Construction', 'listedDate': '2024-06-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 119}}",
"55A-Perry-St,-Newnan,-GA-30263","55A Perry St, Newnan, GA 30263",55A Perry St,,Newnan,GA,30263,Coweta,33.376854,-84.797882,Townhouse,4,3,3323.0,3049.0,2023.0,,Active,675000,New Construction,2024-06-22T00:00:00.000Z,,2022-12-15T08:35:04.756Z,2024-10-12T10:15:43.103Z,113,GeorgiaMLS,10324658,"{'name': 'Tom Barron', 'phone': '4049367422', 'email': 'tomb@lindseysrealtors.com', 'website': 'http://www.lindseysrealtors.com'}","{'name': ""Lindsey's Inc., Realtors"", 'phone': '7702536990', 'email': 'frankb@lindseysrealtors.com', 'website': 'http://www.lindseysrealtors.com'}","{'2024-06-22': {'event': 'Sale Listing', 'price': 675000, 'listingType': 'New Construction', 'listedDate': '2024-06-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 113}}",
"420-Daybreak-Ln,-Unit-76,-Newnan,-GA-30265","420 Daybreak Ln, Unit 76, Newnan, GA 30265",420 Daybreak Ln,Unit 76,Newnan,GA,30265,Coweta,33.380966,-84.737396,Townhouse,4,3,1897.0,,2024.0,{'fee': 175},Active,407700,New Construction,2024-06-25T00:00:00.000Z,,2024-06-26T00:00:00.000Z,2024-10-12T10:15:43.101Z,110,GeorgiaMLS,10325941,"{'name': 'Felecia Sneed', 'phone': '7708961200', 'email': 'dorrie@knighthomes.com'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-25': {'event': 'Sale Listing', 'price': 407700, 'listingType': 'New Construction', 'listedDate': '2024-06-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",
"55B-Perry-St,-Newnan,-GA-30263","55B Perry St, Newnan, GA 30263",55B Perry St,,Newnan,GA,30263,Coweta,33.376854,-84.797882,Townhouse,4,3,3323.0,3485.0,2023.0,,Active,675000,New Construction,2024-06-22T00:00:00.000Z,,2022-12-15T08:35:04.756Z,2024-10-12T10:15:43.097Z,113,GeorgiaMLS,10324661,"{'name': 'Tom Barron', 'phone': '4049367422', 'email': 'tomb@lindseysrealtors.com', 'website': 'http://www.lindseysrealtors.com'}","{'name': ""Lindsey's Inc., Realtors"", 'phone': '7702536990', 'email': 'frankb@lindseysrealtors.com', 'website': 'http://www.lindseysrealtors.com'}","{'2024-06-22': {'event': 'Sale Listing', 'price': 675000, 'listingType': 'New Construction', 'listedDate': '2024-06-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 113}}",
"412-Daybreak-Ln,-Unit-78,-Newnan,-GA-30265","412 Daybreak Ln, Unit 78, Newnan, GA 30265",412 Daybreak Ln,Unit 78,Newnan,GA,30265,Coweta,33.380966,-84.737396,Townhouse,4,3,1897.0,,2024.0,{'fee': 15},Active,402020,New Construction,2024-06-25T00:00:00.000Z,,2024-06-26T00:00:00.000Z,2024-10-12T10:15:43.087Z,110,GeorgiaMLS,10325951,"{'name': 'Felecia Sneed', 'phone': '7708961200', 'email': 'dorrie@knighthomes.com'}","{'name': 'DRB Group Georgia LLC', 'phone': '7704784036', 'email': 'dingram@drbgroup.com', 'website': 'www.drbgroup.com'}","{'2024-06-25': {'event': 'Sale Listing', 'price': 402020, 'listingType': 'New Construction', 'listedDate': '2024-06-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 110}}",
"37-Russet-Way,-Lot-76,-Newnan,-GA-30263","37 Russet Way, Lot 76, Newnan, GA 30263",37 Russet Way,Lot 76,Newnan,GA,30263,Coweta,33.3898,-84.8127,Townhouse,4,2,2281.0,,2024.0,{'fee': 150},Active,359900,New Construction,2024-06-29T00:00:00.000Z,,2024-06-30T00:00:00.000Z,2024-10-12T10:15:43.086Z,106,GeorgiaMLS,10329481,"{'name': 'Dustin West', 'phone': '7708801040', 'email': 'west5062@bellsouth.net'}","{'name': 'Piedmont Residential Realty', 'phone': '6783666470', 'email': 'sdaugherty@piedmontresidential.com'}","{'2024-06-29': {'event': 'Sale Listing', 'price': 359900, 'listingType': 'New Construction', 'listedDate': '2024-06-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 106}}",
"1099-North-Ave-NE,-Unit-7,-Atlanta,-GA-30307","1099 North Ave NE, Unit 7, Atlanta, GA 30307",1099 North Ave NE,Unit 7,Atlanta,GA,30307,Fulton,33.77076,-84.351463,Townhouse,4,4,2719.0,1307.0,2024.0,{'fee': 225},Active,1200000,New Construction,2024-05-04T00:00:00.000Z,,2022-01-25T14:09:47.691Z,2024-10-12T10:14:56.375Z,162,FMLS,7381385,"{'name': 'Allen Snow', 'phone': '4048740300', 'email': 'allensnow@atlantafinehomes.com', 'website': 'http://allensnowrealty.com'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4048740300', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-05-04': {'event': 'Sale Listing', 'price': 1200000, 'listingType': 'New Construction', 'listedDate': '2024-05-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 162}}",
"976-Memorial-Walk-SE,-Atlanta,-GA-30316","976 Memorial Walk SE, Atlanta, GA 30316",976 Memorial Walk SE,,Atlanta,GA,30316,Fulton,33.746399,-84.355188,Townhouse,4,4,3310.0,1045.0,2018.0,{'fee': 350},Active,925000,Standard,2024-05-02T00:00:00.000Z,,2023-08-16T00:00:00.000Z,2024-10-12T10:14:56.336Z,164,FMLS,7379478,"{'name': 'Jenea E Kennedy', 'phone': '4043048964', 'email': 'jenea@jeneakennedy.com', 'website': 'http://www.jeneakennedy.com'}","{'name': 'Engel & Volkers Atlanta', 'phone': '4048457724', 'email': 'atlanta@engelvoelkers.com', 'website': 'https://evatlanta.evrealestate.com'}","{'2024-05-02': {'event': 'Sale Listing', 'price': 925000, 'listingType': 'Standard', 'listedDate': '2024-05-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",
"1561-Brooksbank-Dr,-Brookhaven,-GA-30319","1561 Brooksbank Dr, Brookhaven, GA 30319",1561 Brooksbank Dr,,Brookhaven,GA,30319,DeKalb,33.896228,-84.324631,Townhouse,4,3,2510.0,871.0,2016.0,{'fee': 250},Active,680000,Standard,2024-10-04T00:00:00.000Z,,2024-10-04T00:00:00.000Z,2024-10-12T10:14:23.556Z,9,FMLS,7466406,"{'name': 'Shannon Durieux', 'phone': '4044252833', 'email': 'shannondurieux@kw.com'}","{'name': 'KELLER WILLIAMS REALTY BUCKHEAD', 'phone': '4046043800', 'email': 'klrw261@kw.com', 'website': 'http://261.yourkwoffice.com/'}","{'2024-10-04': {'event': 'Sale Listing', 'price': 680000, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 9}}",
"907-Bingham-St,-Woodstock,-GA-30188","907 Bingham St, Woodstock, GA 30188",907 Bingham St,,Woodstock,GA,30188,Cherokee,34.091251,-84.525345,Townhouse,4,3,2760.0,2614.0,2023.0,{'fee': 265},Active,732000,New Construction,2024-10-01T00:00:00.000Z,,2024-10-02T00:00:00.000Z,2024-10-12T10:12:56.008Z,12,FMLS,7464722,"{'name': 'Marie Simpson Torrance', 'phone': '4048958114', 'email': 'marietorrance@remax.net', 'website': 'http://www.teamtraditions.com'}","{'name': 'RE/MAX Around Atlanta', 'phone': '4042527500', 'email': 'connie@aroundatlanta.com'}","{'2024-10-01': {'event': 'Sale Listing', 'price': 732000, 'listingType': 'New Construction', 'listedDate': '2024-10-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 12}}",
"2647-Cedar-Dr,-Lawrenceville,-GA-30043","2647 Cedar Dr, Lawrenceville, GA 30043",2647 Cedar Dr,,Lawrenceville,GA,30043,Gwinnett,34.035366,-83.998776,Townhouse,4,2,2192.0,436.0,2005.0,{'fee': 225},Active,349900,Standard,2024-10-04T00:00:00.000Z,,2024-07-02T00:00:00.000Z,2024-10-12T10:11:53.342Z,9,GeorgiaMLS,10390046,"{'name': 'Jimmy Jones', 'phone': '7704909911', 'email': 'jimmyjones17@gmail.com'}","{'name': 'Realty ONE Group Terminus', 'phone': '4046356420', 'email': 'adrian@oneterminus.com', 'website': 'https://www.realtyonegroupterminus.com/'}","{'2024-10-04': {'event': 'Sale Listing', 'price': 349900, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 9}}",
"3774-Sage-Park-Way,-Suwanee,-GA-30024","3774 Sage Park Way, Suwanee, GA 30024",3774 Sage Park Way,,Suwanee,GA,30024,Gwinnett,34.04424,-84.077915,Townhouse,4,3,2235.0,1742.0,2022.0,{'fee': 245},Active,524900,Standard,2024-10-04T00:00:00.000Z,,2024-10-05T00:00:00.000Z,2024-10-12T10:11:53.313Z,9,GeorgiaMLS,10390313,"{'name': 'David Fuller', 'phone': '4042758972', 'email': 'dfuller@hillwoodrealty.com', 'website': 'hillwoodrealty.com'}","{'name': 'Hill Wood Realty, Llc', 'phone': '7708222499', 'email': 'cwood@hillwoodhometeam.com', 'website': 'www.hillwoodhometeam.com'}","{'2024-10-04': {'event': 'Sale Listing', 'price': 524900, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 9}}",
"2669-Wild-Laurel-Ct,-Norcross,-GA-30071","2669 Wild Laurel Ct, Norcross, GA 30071",2669 Wild Laurel Ct,,Norcross,GA,30071,Gwinnett,33.960068,-84.169465,Townhouse,4,2,1942.0,2178.0,2021.0,{'fee': 100},Active,445000,Standard,2024-10-05T00:00:00.000Z,,2024-10-06T00:00:00.000Z,2024-10-12T10:11:53.301Z,8,FMLS,7466413,"{'name': 'Shaqiul Chowdhury', 'phone': '2125184452', 'email': 'shaqiul.chowdhury@newwestern.com'}","{'name': 'Maxima Realty', 'phone': '6788058500', 'email': 'maximarealtyga@gmail.com', 'website': 'https://www.maximarealtyga.com'}","{'2024-10-05': {'event': 'Sale Listing', 'price': 445000, 'listingType': 'Standard', 'listedDate': '2024-10-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 8}}",
"7013-Old-Bridge-Ln,-Conyers,-GA-30013","7013 Old Bridge Ln, Conyers, GA 30013",7013 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.6367,-83.9852,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,311900,New Construction,2024-06-04T00:00:00.000Z,,2024-06-05T00:00:00.000Z,2024-10-12T10:11:02.063Z,131,FMLS,7397784,"{'name': 'Karen Walter', 'phone': '4043863402', 'email': 'karen4kontrax@gmail.com'}","{'name': 'Direct Residential Realty, LLC', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-04': {'event': 'Sale Listing', 'price': 311900, 'listingType': 'New Construction', 'listedDate': '2024-06-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 131}}",
"7019-Old-Bridge-Ln,-Conyers,-GA-30013","7019 Old Bridge Ln, Conyers, GA 30013",7019 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.6367,-83.9852,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,301400,New Construction,2024-06-04T00:00:00.000Z,,2024-06-05T00:00:00.000Z,2024-10-12T10:11:02.055Z,131,FMLS,7397931,"{'name': 'Jackie Brooks', 'phone': '4049150828', 'email': 'bettercalljackie@gmail.com', 'website': 'http://www.jacquelynbrooks.exprealty.com'}","{'name': 'Direct Residential Realty, LLC', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-04': {'event': 'Sale Listing', 'price': 301400, 'listingType': 'New Construction', 'listedDate': '2024-06-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 131}}",
"7016-Old-Bridge-Ln,-Conyers,-GA-30013","7016 Old Bridge Ln, Conyers, GA 30013",7016 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.611767,-83.970091,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,299900,New Construction,2024-06-03T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T10:11:02.054Z,132,FMLS,7396741,"{'name': 'Karen Walter', 'phone': '4043863402', 'email': 'karen4kontrax@gmail.com'}","{'name': 'Direct Residential Realty, LLC', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-03': {'event': 'Sale Listing', 'price': 299900, 'listingType': 'New Construction', 'listedDate': '2024-06-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 132}}",
"7018-Old-Bridge-Ln,-Conyers,-GA-30013","7018 Old Bridge Ln, Conyers, GA 30013",7018 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.6118,-83.970334,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,301400,New Construction,2024-06-03T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T10:11:02.050Z,132,FMLS,7396758,"{'name': 'Karen Walter', 'phone': '4043863402', 'email': 'karen4kontrax@gmail.com'}","{'name': 'Direct Residential Realty, LLC', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-03': {'event': 'Sale Listing', 'price': 301400, 'listingType': 'New Construction', 'listedDate': '2024-06-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 132}}",
"7012-Old-Bridge-Ln,-Conyers,-GA-30013","7012 Old Bridge Ln, Conyers, GA 30013",7012 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.6367,-83.9852,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,311900,New Construction,2024-06-03T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T10:11:02.049Z,132,FMLS,7396703,"{'name': 'Jackie Brooks', 'phone': '4049150828', 'email': 'bettercalljackie@gmail.com', 'website': 'http://www.jacquelynbrooks.exprealty.com'}","{'name': 'Direct Residential Realty, LLC', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-03': {'event': 'Sale Listing', 'price': 311900, 'listingType': 'New Construction', 'listedDate': '2024-06-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 132}}",
"1036-Northfield-Dr,-Conyers,-GA-30013","1036 Northfield Dr, Conyers, GA 30013",1036 Northfield Dr,,Conyers,GA,30013,Rockdale,33.609693,-83.971045,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,311900,New Construction,2024-06-03T00:00:00.000Z,,2024-06-04T00:00:00.000Z,2024-10-12T10:11:02.043Z,132,GeorgiaMLS,10311008,"{'name': 'Karen Walter', 'phone': '4043863402', 'email': 'karen4kontrax@gmail.com'}","{'name': 'Direct Residential Realty', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-03': {'event': 'Sale Listing', 'price': 311900, 'listingType': 'New Construction', 'listedDate': '2024-06-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 132}}",
"7023-Old-Bridge-Ln,-Conyers,-GA-30013","7023 Old Bridge Ln, Conyers, GA 30013",7023 Old Bridge Ln,,Conyers,GA,30013,Rockdale,33.6367,-83.9852,Townhouse,4,2,1817.0,2614.0,2024.0,{'fee': 141},Active,311900,New Construction,2024-06-05T00:00:00.000Z,,2024-06-05T00:00:00.000Z,2024-10-12T10:11:02.029Z,130,GeorgiaMLS,10312396,"{'name': 'Jackie Brooks', 'phone': '4049150828', 'email': 'bettercalljackie@gmail.com', 'website': 'http://www.jacquelynbrooks.exprealty.com'}","{'name': 'Direct Residential Realty', 'phone': '8884696394', 'email': 'steven.owen@directresidentialhomes.com'}","{'2024-06-05': {'event': 'Sale Listing', 'price': 311900, 'listingType': 'New Construction', 'listedDate': '2024-06-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 130}}",
"108-Sheridan-Dr-NE,-Atlanta,-GA-30305","108 Sheridan Dr NE, Atlanta, GA 30305",108 Sheridan Dr NE,,Atlanta,GA,30305,Fulton,33.832447,-84.380692,Townhouse,4,4,3464.0,,2024.0,{'fee': 288},Active,2006885,New Construction,2024-04-29T00:00:00.000Z,,2024-04-30T00:00:00.000Z,2024-10-12T10:07:29.894Z,167,GeorgiaMLS,10289234,"{'name': 'Allyson Golightly', 'phone': '4042345989', 'email': 'golightlyally@gmail.com'}","{'name': 'COMPASS', 'phone': '4046686621', 'email': 'adminatlanta@compass.com'}","{'2024-04-29': {'event': 'Sale Listing', 'price': 2006885, 'listingType': 'New Construction', 'listedDate': '2024-04-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 167}}",
"200-Wallace-St,-Fayetteville,-GA-30214","200 Wallace St, Fayetteville, GA 30214",200 Wallace St,,Fayetteville,GA,30214,Fayette,33.472191,-84.441109,Townhouse,4,3,1897.0,871.0,2022.0,{'fee': 125},Active,430000,Standard,2024-07-18T00:00:00.000Z,,2023-02-21T00:00:00.000Z,2024-10-12T10:06:12.430Z,87,GeorgiaMLS,10340506,"{'name': 'Gwendolyn Milton', 'phone': '7062982457', 'email': 'gwenmilton@yahoo.com'}","{'name': 'Ivy League Realty', 'phone': '6782719270', 'email': 'ivydsears@gmail.com'}","{'2024-07-18': {'event': 'Sale Listing', 'price': 430000, 'listingType': 'Standard', 'listedDate': '2024-07-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 87}}",
"1099-North-Ave-NE,-Unit-8,-Atlanta,-GA-30307","1099 North Ave NE, Unit 8, Atlanta, GA 30307",1099 North Ave NE,Unit 8,Atlanta,GA,30307,Fulton,33.77076,-84.351463,Townhouse,4,4,2719.0,1307.0,2024.0,{'fee': 225},Active,1200000,New Construction,2024-04-15T00:00:00.000Z,,2024-04-16T00:00:00.000Z,2024-10-12T10:01:11.372Z,181,FMLS,7369245,"{'name': 'Allen Snow', 'phone': '4048740300', 'email': 'allensnow@atlantafinehomes.com', 'website': 'http://allensnowrealty.com'}","{'name': ""Atlanta Fine Homes Sotheby's International Realty"", 'phone': '4048740300', 'email': 'info@atlantafinehomes.com', 'website': 'http://www.atlantafinehomes.com/'}","{'2024-04-15': {'event': 'Sale Listing', 'price': 1200000, 'listingType': 'New Construction', 'listedDate': '2024-04-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 181}}",
"1540-Brookmere-Way,-Cumming,-GA-30040","1540 Brookmere Way, Cumming, GA 30040",1540 Brookmere Way,,Cumming,GA,30040,Forsyth,34.22662,-84.117171,Townhouse,4,2,2488.0,6970.0,2017.0,{'fee': 200},Active,445000,Standard,2024-10-02T00:00:00.000Z,,2024-10-03T00:00:00.000Z,2024-10-12T10:00:27.432Z,11,FMLS,7465449,"{'name': 'Jodi Mekyten', 'phone': '7703744500', 'email': 'jodi.mekyten@bhhsga.com', 'website': 'https://jodimekyten.bhhsgeorgia.com/'}","{'name': 'Berkshire Hathaway HomeServices Georgia Properties', 'phone': '7703933200', 'email': 'customercare@bhhsgeorgia.com', 'website': 'http://www.bhhsgeorgia.com'}","{'2024-10-02': {'event': 'Sale Listing', 'price': 445000, 'listingType': 'Standard', 'listedDate': '2024-10-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 11}}",
"131-Fairgreen-St,-Savannah,-GA-31407","131 Fairgreen St, Savannah, GA 31407",131 Fairgreen St,,Savannah,GA,31407,Chatham,32.184291,-81.241856,Townhouse,4,3,1866.0,4792.0,2008.0,{'fee': 95},Active,265000,Standard,2024-09-10T00:00:00.000Z,,2021-11-10T09:40:02.582Z,2024-10-12T09:59:02.404Z,33,Savannah,319564,"{'name': 'Patricia French', 'phone': '9126611610', 'email': 'patfrench@remax.net', 'website': 'http://patfrench.com/'}","{'name': 'Re/Max 1St Choice Realty', 'phone': '9128261000', 'email': 'remaxrentalstaff@gmail.com', 'website': 'www.the1stchoice.com'}","{'2024-09-10': {'event': 'Sale Listing', 'price': 265000, 'listingType': 'Standard', 'listedDate': '2024-09-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 33}}",
"4130-Wisconsin-Dr,-Dunwoody,-GA-30338","4130 Wisconsin Dr, Dunwoody, GA 30338",4130 Wisconsin Dr,,Dunwoody,GA,30338,DeKalb,33.921537,-84.31908,Townhouse,4,2,2880.0,1176.0,2017.0,{'fee': 175},Active,715000,Standard,2024-10-04T00:00:00.000Z,,2024-10-05T00:00:00.000Z,2024-10-12T09:55:56.408Z,9,GeorgiaMLS,10390351,"{'name': 'Deborah Weaver', 'phone': '6787775160', 'email': 'deborah.weaver@coldwellbankeratlanta.com', 'website': 'https://deborahweaver.cbintouch.com/'}","{'name': 'Harry Norman, REALTORS® - Atlanta Perimeter', 'phone': '7703942131', 'email': 'ap.office@harrynorman.com', 'website': 'http://www.harrynorman.com/atlantaperimeter'}","{'2024-10-04': {'event': 'Sale Listing', 'price': 715000, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 9}}",
"4130-Wisconsin-Dr,-Atlanta,-GA-30338","4130 Wisconsin Dr, Atlanta, GA 30338",4130 Wisconsin Dr,,Atlanta,GA,30338,DeKalb,33.921537,-84.31908,Townhouse,4,2,2880.0,1176.0,2017.0,{'fee': 175},Active,715000,Standard,2024-10-04T00:00:00.000Z,,2024-10-08T00:00:00.000Z,2024-10-12T09:55:56.408Z,9,FMLS,7467013,"{'name': 'Deborah Weaver', 'phone': '6787775160', 'email': 'deborah.weaver@coldwellbankeratlanta.com', 'website': 'https://deborahweaver.cbintouch.com/'}","{'name': 'Harry Norman, REALTORS® - Atlanta Perimeter', 'phone': '7703942131', 'email': 'ap.office@harrynorman.com', 'website': 'http://www.harrynorman.com/atlantaperimeter'}","{'2024-10-04': {'event': 'Sale Listing', 'price': 715000, 'listingType': 'Standard', 'listedDate': '2024-10-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 9}}",
"2377-Provence-Park-Way,-Decatur,-GA-30033","2377 Provence Park Way, Decatur, GA 30033",2377 Provence Park Way,,Decatur,GA,30033,DeKalb,33.812338,-84.292465,Townhouse,4,4,2321.0,4356.0,2021.0,{'fee': 260},Active,649999,Standard,2024-10-07T00:00:00.000Z,,2020-09-26T21:57:35.334Z,2024-10-12T09:55:56.346Z,6,FMLS,7467767,"{'name': 'Jc Vina', 'phone': '4044787879'}","{'name': 'METHOD REAL ESTATE ADVISORS', 'phone': '4045857355', 'email': 'pmarks@ourmethod.com', 'website': 'http://methodatlanta.net'}","{'2024-10-07': {'event': 'Sale Listing', 'price': 649999, 'listingType': 'Standard', 'listedDate': '2024-10-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 6}}",
"1176-Holly-Ave,-Dunwoody,-GA-30338","1176 Holly Ave, Dunwoody, GA 30338",1176 Holly Ave,,Dunwoody,GA,30338,DeKalb,33.933961,-84.342374,Townhouse,4,5,3500.0,1307.0,2015.0,{'fee': 400},Active,750000,Standard,2024-10-06T00:00:00.000Z,,2024-10-07T00:00:00.000Z,2024-10-12T09:55:56.344Z,7,GeorgiaMLS,10390866,"{'name': 'Beycome', 'phone': '8046565007', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'name': 'beycome.com', 'phone': '8442392663', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'2024-10-06': {'event': 'Sale Listing', 'price': 750000, 'listingType': 'Standard', 'listedDate': '2024-10-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 7}}",
